ym:s:bounce	ym:s:browser	ym:s:clientID	ym:s:date	ym:s:dateTime	ym:s:dateTimeUTC	ym:s:deviceCategory	ym:s:endURL	ym:s:from	ym:s:goalsDateTime	ym:s:goalsID	ym:s:goalsSerialNumber	ym:s:isNewUser	ym:s:lastAdvEngine	ym:s:lastReferalSource	ym:s:lastSearchEngine	ym:s:lastSearchEngineRoot	ym:s:lastSocialNetwork	ym:s:lastSocialNetworkProfile	ym:s:lastTrafficSource	ym:s:mobilePhone	ym:s:operatingSystem	ym:s:operatingSystemRoot	ym:s:pageViews	ym:s:referer	ym:s:regionCity	ym:s:regionCityID	ym:s:regionCountry	ym:s:regionCountryID	ym:s:startURL	ym:s:visitDuration	ym:s:visitID	ym:s:watchIDs
1	yandex_browser	1688629918460438817	2023-07-06	2023-07-06 10:51:55	2023-07-06 10:51:55	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined	freelance.ru					referral		windows10	windows	1	https://freelance.ru/	Yaroslavl	16	Russia	225	https://zeonpbx.ru/	0	3789846199174168612	[3789846199174168612]
1	safari_mobile	1681474872227610935	2023-04-14	2023-04-14 15:21:12	2023-04-14 15:21:12	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct	apple	ios16	ios_double	1		Jakarta	10574	Indonesia	10095	https://zeonpbx.ru/	0	1914194549348499763	[1914194549348499763]
1	chrome	1689856919569919358	2023-07-20	2023-07-20 15:41:59	2023-07-20 15:41:59	1	https://zeonpbx.ru/robotmasha		[]	[]	[]	1	ya_undefined	yandex.ru	yandex_search	yandex			organic		windows11	windows	1	https://yandex.ru/	Cheboksary	45	Russia	225	https://zeonpbx.ru/robotmasha	0	4111497922100330804	[4111497922100330804]
1	chromemobile	1684853317246414130	2023-05-23	2023-05-23 17:48:36	2023-05-23 17:48:36	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	xiaomi	android_12	android	1		Stavropol	36	Russia	225	https://zeonpbx.ru/call-center	0	2799833389748715805	[2799833389748715805]
1	android_browser	1688149576625333353	2023-06-30	2023-06-30 21:26:16	2023-06-30 21:26:16	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	5-mod.ru					ad	xiaomi	android_11	android	1	https://5-mod.ru/	Evpatoria	11463	Russia	225	https://zeonpbx.ru/call-center	0	3663928123131167010	[3663928123131167010]
0	yandex_browser	1681950644900565323	2023-04-20	2023-04-20 03:30:44	2023-04-20 03:30:44	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	gorodrabot.ru					ad	tecno	android_12	android	1	https://gorodrabot.ru/	Korolev	20728	Russia	225	https://zeonpbx.ru/call-center	15	2038915217680761064	[2038915217680761064,2038919142274760936]
1	yandex_browser	1689818667695285747	2023-07-20	2023-07-20 05:04:25	2023-07-20 05:04:25	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	topwar.ru					ad	xiaomi	android_12	android	1	https://topwar.ru/		0		0	https://zeonpbx.ru/call-center	0	4101469834670506081	[4101469834670506081]
0	yandex_browser	1688229488620099933	2023-07-01	2023-07-01 19:38:08	2023-07-01 19:38:08	1	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		mac_os_catalina	macos	1	https://yandex.ru/		0	Russia	225	https://zeonpbx.ru/call-center	15	3684876470750544083	[3684876470750544083,3684880399989473651]
0	chromemobile	1687499575438809624	2023-06-23	2023-06-23 08:52:56	2023-06-23 08:52:56	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	huawei	android_pie90	android	1		Kamensk-Uralskiy	11164	Russia	225	https://zeonpbx.ru/call-center	17	3493534820402987091	[3493534820402987091,3493538828114985043]
0	chromemobile	1689186383117676261	2023-07-12	2023-07-12 21:26:23	2023-07-12 21:26:23	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	bepul.org					ad	samsung	android_oreo	android	1	http://bepul.org/		0	Uzbekistan	171	https://zeonpbx.ru/call-center	19	3935720925544055156	[3935720925544055156,3935725875731104116]
0	firefox	1685521677206206286	2023-05-31	2023-05-31 11:27:56	2023-05-31 11:27:56	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	1	https://yandex.ru/	Saint Petersburg	2	Russia	225	https://zeonpbx.ru/	16	2975039963388969040	[2975039963388969040,2975044169196896420]
0	yandexsearch	1681543654906955133	2023-04-15	2023-04-15 10:27:34	2023-04-15 10:27:34	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct	libcat.ru					ad	samsung	android_13	android	1	https://libcat.ru/	Cheboksary	45	Russia	225	https://zeonpbx.ru/medcentre	15	1932225224830353554	[1932225224830353554,1932229093452677254]
0	yandex_browser	1685279588122149664	2023-05-28	2023-05-28 16:15:47	2023-05-28 16:15:47	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	trashbox.ru					ad	samsung	android_11	android	2	https://trashbox.ru/	Makhachkala	28	Russia	225	https://zeonpbx.ru/call-center	74	2911619847947026811	[2911619847947026811,2911626571121164606,2911631062336274614,2911634849361559870,2911636977099735419,2911637090769305725,2911637180302491966,2911637822464590142,2911638090127245691,2911638924233802046,2911625776597827709,2911633305588728126]
0	chromemobile	1687445792496458666	2023-06-22	2023-06-22 17:56:32	2023-06-22 17:56:32	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct						ad	realme	android_11	android	1		Severodvinsk	10849	Russia	225	https://zeonpbx.ru/medcentre	15	3479435364175184101	[3479435364175184101,3479439313683087589]
1	chrome	168243290616242897	2023-04-26	2023-04-26 08:56:25	2023-04-26 08:56:25	1	https://zeonpbx.ru/		[]	[]	[]	0	ya_undefined	zeonpbx.ru					internal		windows10	windows	1	https://zeonpbx.ru/thankyou		0	Russia	225	https://zeonpbx.ru/	0	2179933359187165261	[2179933359187165261]
1	chromemobile	1689179338270656828	2023-07-12	2023-07-12 19:28:58	2023-07-12 19:28:58	3	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	xiaomi	android_11	android	1		Bishkek	10309	Kyrgyzstan	207	https://zeonpbx.ru/call-center	0	3933874343268843921	[3933874343268843921]
1	chromemobile	1687334225410706279	2023-06-21	2023-06-21 10:57:04	2023-06-21 10:57:04	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	alpha-ag.ru					ad	samsung	android_13	android	1	https://alpha-ag.ru/	Chita	68	Russia	225	https://zeonpbx.ru/call-center	0	3450188565712994435	[3450188565712994435]
0	chromemobile	1687352304976874091	2023-06-21	2023-06-21 15:58:24	2023-06-21 15:58:24	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	samaraonline24.ru					ad	samsung	android_13	android	2	https://samaraonline24.ru/		0	Russia	225	https://zeonpbx.ru/medcentre	7	3454927910984483012	[3454927910984483012,3454929974337208357]
0	yandexsearch	1689637836917940919	2023-07-18	2023-07-18 02:50:35	2023-07-18 02:50:35	2	https://zeonpbx.ru/robotmasha		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad	apple	ios13	ios_double	1	https://yandex.ru/	Vladivostok	75	Russia	225	https://zeonpbx.ru/robotmasha	19	4054066349576028442	[4054066349576028442,4054071346267684931]
0	chromemobile	1685688704442989687	2023-06-06	2023-06-06 18:39:40	2023-06-06 18:39:40	2	https://zeonpbx.ru/call-center		[]	[]	[]	0	ya_undefined						ad	xiaomi	android_pie90	android	1			0	Russia	225	https://zeonpbx.ru/call-center	14	3117725784197300249	[3117725784197300249,3117729672803123225]
0	chromemobile	1681883567975375379	2023-04-19	2023-04-19 09:53:19	2023-04-19 09:53:19	2	https://zeonpbx.ru/call-center		[]	[]	[]	0	ya_direct						ad		android_11	android	2			0	Russia	225	https://zeonpbx.ru/call-center	148	2022283548217835569	[2022283548217835569,2022318321636999184,2022322243132194865]
0	chromemobile	1684211061631546551	2023-05-16	2023-05-16 07:24:21	2023-05-16 07:24:21	2	https://zeonpbx.ru/integration		[]	[]	[]	1	ya_undefined						direct	motorola	android_11	android	1		Salt Lake City	10127	United States	84	https://zeonpbx.ru/integration	15	2631470829587398725	[2631470829587398725,2631473898073096261]
0	chromemobile	1684508336281479261	2023-05-19	2023-05-19 20:53:12	2023-05-19 20:53:12	2	https://zeonpbx.ru/call-center		[]	[]	[]	0	ya_undefined						ad	realme	android_12	android	1		Stavropol	36	Russia	225	https://zeonpbx.ru/call-center	5	2712139783233602289	[2712139783233602289,2712141132625871064]
0	chromemobile	1688168666852779279	2023-07-01	2023-07-01 02:44:27	2023-07-01 02:44:27	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	rossaprimavera.ru					ad	huawei	android_12	android	1	https://rossaprimavera.ru/	Donetsk	11038	Russia	225	https://zeonpbx.ru/call-center	16	3668932591772762213	[3668932591772762213,3668936987419869254]
1	yandex_browser	1686635932554897394	2023-06-13	2023-06-13 08:58:51	2023-06-13 08:58:51	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad	oneplus	android_13	android	1	https://yandex.ru/	Stariy Oskol	10649	Russia	225	https://zeonpbx.ru/call-center	0	3267135221537964165	[3267135221537964165]
1	opera	1688069413429199873	2023-06-29	2023-06-29 23:10:14	2023-06-29 23:10:14	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	1	https://yandex.ru/	Kurgan	53	Russia	225	https://zeonpbx.ru/	0	3642914146546614400	[3642914146546614400]
0	chromemobile	168048876458907232	2023-04-03	2023-04-03 05:25:19	2023-04-03 05:25:19	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct	xiaomi	android_pie90	android	1			0	Russia	225	https://zeonpbx.ru/	15	1655680399598944427	[1655680399598944427,1655684326409371819]
0	yandexsearch	1687991124906158126	2023-06-29	2023-06-29 01:25:24	2023-06-29 01:25:24	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru					ad	samsung	android_13	android	1	https://yandex.ru/games/app/163791?ypr=https:%2F%2Fdzen.ru%2F	Ulan-Ude	198	Russia	225	https://zeonpbx.ru/call-center	14	3622390742934356222	[3622390742934356222,3622394655456100408]
1	safari_mobile	1681381688448515751	2023-04-13	2023-04-13 13:28:08	2023-04-13 13:28:08	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct	apple	ios16	ios_double	1		Saint Petersburg	2	Russia	225	https://zeonpbx.ru/	0	1889766964096139277	[1889766964096139277]
0	chromemobile	1687397847448664002	2023-06-22	2023-06-22 04:37:18	2023-06-22 04:37:18	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	m.lyrsense.com					ad	huawei	android_11	android	1	https://m.lyrsense.com/	Moscow	213	Russia	225	https://zeonpbx.ru/	17	3466864846011367571	[3466864846011367571,3466868837393891595]
0	chromemobile	1681899767447214580	2023-04-19	2023-04-19 13:22:46	2023-04-19 13:22:46	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	huawei	android_10	android	2			0	Russia	225	https://zeonpbx.ru/call-center	16	2025577867909529822	[2025577867909529822,2025577870697169153,2025582021506498799,2025582034970214622]
0	yandex_browser	1682444959213811661	2023-04-25	2023-04-25 20:50:45	2023-04-25 20:50:45	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	xiaomi	android_12	android	1		Kamishin	10959	Russia	225	https://zeonpbx.ru/call-center	16	2168519821437435990	[2168519821437435990,2168523723889442849]
1	android_browser	1682489427625910354	2023-04-26	2023-04-26 09:01:58	2023-04-26 09:01:58	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	lenovo	android_pie90	android	1		Orsk	11091	Russia	225	https://zeonpbx.ru/call-center	0	2180020630224109831	[2180020630224109831]
1	yandexsearch	168128542163376018	2023-04-12	2023-04-12 10:43:38	2023-04-12 10:43:38	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	dzen.ru					ad	samsung	android_10	android	1	https://dzen.ru/media/id/5e467f9d558768122b0140f1/pered-licom-sudby4-643461c2c4c9cb78fd81c82a	Moscow	213	Russia	225	https://zeonpbx.ru/call-center	0	1864530179698982979	[1864530179698982979]
1	chromemobile	1688115825420103230	2023-06-30	2023-06-30 12:05:19	2023-06-30 12:05:19	2	https://zeonpbx.ru/integration		[]	[]	[]	0	ya_direct						ad	realme	android_12	android	1		Nizhnevartovsk	1091	Russia	225	https://zeonpbx.ru/integration	0	3655105476082008081	[3655105476082008081]
1	chromemobile	1687466753575263317	2023-06-22	2023-06-22 23:43:44	2023-06-22 23:43:44	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad	google	android_11	android	1	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center	0	3484896335258189860	[3484896335258189860]
1	yandex_browser	1686764485273711364	2023-06-14	2023-06-14 20:41:25	2023-06-14 20:41:25	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	1	https://yandex.ru/	Rostov-na-Donu	39	Russia	225	https://zeonpbx.ru/	0	3300834896288677984	[3300834896288677984]
1	chromemobile	1688155593761716185	2023-06-30	2023-06-30 23:06:30	2023-06-30 23:06:30	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	mangamammy.ru					ad	xiaomi	android_pie90	android	1	https://mangamammy.ru/	Bishkek	10309	Kyrgyzstan	207	https://zeonpbx.ru/call-center	0	3665504687562424376	[3665504687562424376]
0	chrome	1682019774644475071	2023-04-21	2023-04-21 08:10:59	2023-04-21 08:10:59	1	https://zeonpbx.ru/call-center		[\'2023-04-21 08:11:03\',\'2023-04-21 08:11:52\']	[292370736,292370736]	[1,2]	0	ya_undefined	yandex.ru	yandex_search	yandex			organic		windows10	windows	3	https://yandex.ru/	Lipetsk	9	Russia	225	https://zeonpbx.ru/	53	2065972587143626915	[2065972587143626915,2065973567596789892,2065977756744679556,2065981512933441543,2065986438466109664,2065976452015980707]
1	ucbrowser	1689272697722591545	2023-07-13	2023-07-13 21:24:58	2023-07-13 21:24:58	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	uzmovi.net					ad	xiaomi	android_10	android	1	http://uzmovi.net/film/uzfilm/5277-nomus-201-qism-uzbek-tilida.html	Tashkent	10335	Uzbekistan	171	https://zeonpbx.ru/call-center	0	3958347789907787817	[3958347789907787817]
1	miui	1687383952954636571	2023-06-22	2023-06-22 01:45:34	2023-06-22 01:45:34	2	https://zeonpbx.ru/stomatolog		[]	[]	[]	0	ya_direct						ad	xiaomi	android_13	android	1			0	Russia	225	https://zeonpbx.ru/stomatolog	0	3464163364374577378	[3464163364374577378]
1	chromemobile	1687360504542041693	2023-06-21	2023-06-21 18:15:03	2023-06-21 18:15:03	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct						ad	samsung	android_13	android	1			0	Russia	225	https://zeonpbx.ru/medcentre	0	3457077672167604448	[3457077672167604448]
0	chromemobile	1681915821868197754	2023-04-19	2023-04-19 17:50:19	2023-04-19 17:50:19	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined	yandex.ru	yandex_search	yandex			organic	samsung	android_13	android	2	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/	118	2029786007814537403	[2029786007814537403,2029816964257939753,2029790680103256068]
1	android_browser	1688393414405245223	2023-07-03	2023-07-03 17:10:14	2023-07-03 17:10:14	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	androeed.ru					ad	huawei	android_10	android	1	https://androeed.ru/download/files/228299.php		0	Uzbekistan	171	https://zeonpbx.ru/call-center	0	3727848836479057974	[3727848836479057974]
0	chromemobile	1687252800947579250	2023-06-20	2023-06-20 13:04:35	2023-06-20 13:04:35	2	https://zeonpbx.ru/stomatolog		[]	[]	[]	0	ya_direct						ad	infinix	android_12	android	1		Nazran	1092	Russia	225	https://zeonpbx.ru/stomatolog	15	3429544836485873867	[3429544836485873867,3429548738452390091]
1	samsung_internet	1685726466758765807	2023-06-02	2023-06-02 20:21:06	2023-06-02 20:21:06	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct						ad	samsung	android_12	android	1		Tallinn	11481	Estonia	179	https://zeonpbx.ru/call-center	0	3028724277184299124	[3028724277184299124]
1	chrome	1688106222427784110	2023-06-30	2023-06-30 09:23:42	2023-06-30 09:23:42	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct		windows10	windows	1			0	Russia	225	https://zeonpbx.ru/	0	3652563032853971230	[3652563032853971230]
0	yandexsearch	1683485650879095050	2023-05-07	2023-05-07 21:57:57	2023-05-07 21:57:57	2	https://zeonpbx.ru/call-center		[]	[]	[]	0	ya_direct						ad	samsung	android_pie90	android	2			0	Russia	225	https://zeonpbx.ru/call-center	16	2441367261865312617	[2441367261865312617,2441367839582978219,2441366852599021681,2441366861198131342,2441371350072033641,2441371567022407822]
0	huawei_browser	1680568536825932403	2023-04-04	2023-04-04 03:35:26	2023-04-04 03:35:26	2	https://zeonpbx.ru/		[]	[]	[]	1	unknown	yandex.ru	yandex_search	yandex			ad	huawei	android_10	android	1	https://yandex.ru/		0	Russia	225	https://zeonpbx.ru/	16	1676601658127679740	[1676601658127679740,1676605463190569292]
1	chrome	1688168981955971090	2023-07-01	2023-07-01 02:49:41	2023-07-01 02:49:41	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct		windows10	windows	1			0	Russia	225	https://zeonpbx.ru/	0	3669015045594415189	[3669015045594415189]
1	edge	1688996386209665382	2023-07-10	2023-07-10 16:39:46	2023-07-10 16:39:46	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	1	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/	0	3885914133709455389	[3885914133709455389]
0	safari_mobile	1682551463368345191	2023-04-27	2023-04-27 02:24:22	2023-04-27 02:24:22	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	vplate.ru					ad	apple	ios16	ios_double	1	https://vplate.ru/kosmetika/dlya-10-let/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center	16	2196416422868943004	[2196416422868943004,2196420308835762332]
1	chrome	1682259838362215626	2023-04-23	2023-04-23 17:23:57	2023-04-23 17:23:57	1	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	1	https://yandex.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center	0	2119968385720647738	[2119968385720647738]
0	samsung_internet	1689324814999357173	2023-07-14	2023-07-14 11:53:41	2023-07-14 11:53:41	2	https://zeonpbx.ru/medcentre		[]	[]	[]	1	ya_direct	n.fcd.su					ad	samsung	android_oreo	android	1	https://n.fcd.su/	Chita	68	Russia	225	https://zeonpbx.ru/medcentre	11	3972011443618840800	[3972011443618840800,3972014466816278600]
1	chromemobile	1689128792169127557	2023-07-12	2023-07-12 05:25:05	2023-07-12 05:25:05	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	akam.uz					ad	xiaomi	android_10	android	1	https://akam.uz/	Tashkent	10335	Uzbekistan	171	https://zeonpbx.ru/call-center	0	3920601013735129384	[3920601013735129384]
0	opera_mobile	1682252849873793519	2023-04-23	2023-04-23 15:27:30	2023-04-23 15:27:30	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad	meizu	android_marshmallow	android	1	https://yandex.ru/	Volgograd	38	Russia	225	https://zeonpbx.ru/call-center	16	2118136981654339622	[2118136981654339622,2118140890963771479]
0	chromemobile	1683021308697039612	2023-05-02	2023-05-02 12:55:01	2023-05-02 12:55:01	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct	oneplus	android_13	android	1		Moscow	213	Russia	225	https://zeonpbx.ru/	16	2319581706611851485	[2319581706611851485,2319585853699260637]
0	miui	1688192547631249915	2023-07-01	2023-07-01 09:22:27	2023-07-01 09:22:27	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct						ad	xiaomi	android_11	android	1		Petropavlovsk	78	Russia	225	https://zeonpbx.ru/	15	3675192702069374997	[3675192702069374997,3675196661056667832]
1	yandex_browser	1687237375341767383	2023-06-20	2023-06-20 08:02:54	2023-06-20 08:02:54	1	https://zeonpbx.ru/		[\'2023-06-20 08:02:57\']	[292370736]	[1]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	1	https://yandex.ru/	Kamensk-Uralskiy	11164	Russia	225	https://zeonpbx.ru/	3	3424799815014023181	[3424799815014023181,3424800539310031208]
1	yandex_browser	1684155599672037301	2023-05-15	2023-05-15 15:59:59	2023-05-15 15:59:59	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru					ad	realme	android_11	android	1	https://yandex.ru/games/play/222169?app-id=222169	Noviy Urengoy	11230	Russia	225	https://zeonpbx.ru/call-center	0	2616931023515550161	[2616931023515550161,2617793540882170083]
0	yandex_browser	1682662355683336856	2023-04-28	2023-04-28 09:12:35	2023-04-28 09:12:35	1	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	1	https://yandex.ru/	Kostroma	7	Russia	225	https://zeonpbx.ru/call-center	14	2225485908673298533	[2225485908673298533,2225489826071445796]
1	yandexsearch	1682328937522694391	2023-04-24	2023-04-24 12:35:37	2023-04-24 12:35:37	2	https://zeonpbx.ru/integration		[]	[]	[]	1	ya_direct						ad	huawei	android_10	android	1		Sibay	20716	Russia	225	https://zeonpbx.ru/integration	0	2138082575445131403	[2138082575445131403]
0	android_browser	168749949834315512	2023-06-23	2023-06-23 08:51:38	2023-06-23 08:51:38	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	auth.wi-fi.ru					ad	samsung	android_pie90	android	2	https://auth.wi-fi.ru/?segment=metro&token=6deb5f47c0f64dd9a61bdf67ca926ff0&url=https:%2F%2Fan.yandex.ru%2Fcount%2FWSeejI_zOoVX2Lbz0UKD0ACONz3dSxcpP_kTEs-uy_KxNc-umrN-oIC_D0YyKYgZ95t5j1bYq77qFufaFMtpf5JjEblFXPMbh2UfX4YWy-bB0LhdasG1MkSJP05Q4anKShuc30M_tmdnX9pkTSbO5sa8FXIao825q15F2YgA6Hni39H3FOp9hagMcnsk3yWKCOdp-OP9ZYlbeqpCR4ohOM-AcOrfDMmtj1dXgv92mbQ4XkjyWWnWMu3sYybiJ4W6J99t1e912-Ckh4Nh2uXR5YOex0pvva5aPajVKPXW9GmoXjpKjNSwpDT9WWWdC1228GjC5yQJZXQM0HjaQUhH5EoKVF4DL-M7_PuNo0VV41h-xmsXuVVU41f-ReuKz-z2MOjVgu4LAJyhbBN8D5yGgsEMcKll1Bwl9e1q8qqWaaLw_tJMrn7wAFFc8b_stiYqiIVxDJ2tp8zf3mvXHCcSsNz3A9-LQ1NBPoLQhnLW2vuLduKvZ4miSQNdIgLIMVNn7BHf02Y_tWi7Ec3BS8q95FoQcJ6Wzgx8ieP5jjBIca6ITJKZXuA2RZcf5tRCZyDXyh0wCR4E8dVdZv1QH0JjXbls5kX_WjYhj4cLC000~2%3Fstat-id%3D5%26test-tag%3D477739949765649%26banner-sizes%3DeyI3MjA1NzYwODM3NTEwNDMyOCI6IjQxMng2OTgifQ%3D%3D%26format-type%3D13%26actual-format%3D20%26pcodever%3D791397%26adsdk-bundle-version%3D789554%26banner-test-tags%3DeyI3MjA1NzYwODM3NTEwNDMyOCI6IjU3MzYxIn0%3D%26width%3D412%26height%3D698&stat-id=5&test-tag=477739949765649&banner-sizes=eyI3MjA1NzYwODM3NTEwNDMyOCI6IjQxMng2OTgifQ%3D%3D&format-type=13&actual-format=20&pcodever=791397&adsdk-bundle-version=789554&banner-test-tags=eyI3MjA1NzYwODM3NTEwNDMyOCI6IjU3MzYxIn0%3D&constructor-rendered-assets=eyI3MjA1NzYwODM3NTEwNDMyOCI6MTE2NX0&width=385&height=652&asset-click=button&click-time=4813&clickX=288&clickY=607	Moscow	213	Russia	225	https://zeonpbx.ru/call-center	17	3493514104985092253	[3493514104985092253,3493518506903732389]
0	chromemobile	1682538389630207156	2023-04-28	2023-04-28 16:12:48	2023-04-28 16:12:48	2	https://zeonpbx.ru/call-center		[]	[]	[]	0	ya_undefined	trashbox.ru					ad	xiaomi	android_12	android	2	https://trashbox.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center	559	2232095757330284561	[2232095757330284561,2232241910873588018,2232100636757852466]
1	chromemobile	168214871357152750	2023-04-23	2023-04-23 00:43:01	2023-04-23 00:43:01	2	https://zeonpbx.ru/call-center		[]	[]	[]	0	ya_undefined						ad	samsung	android_11	android	1			0	Russia	225	https://zeonpbx.ru/call-center	0	2104225056221823151	[2104225056221823151]
0	chromemobile	1686858145670947594	2023-06-15	2023-06-15 22:42:25	2023-06-15 22:42:25	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	wildroid.ru					ad	xiaomi	android_10	android	1	https://wildroid.ru/	Anadyr	11458	Russia	225	https://zeonpbx.ru/call-center	15	3325387205077369176	[3325387205077369176,3325391205679497560]
1	headlesschrome	1682334230374060458	2023-04-24	2023-04-24 14:03:50	2023-04-24 14:03:50	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct		linux	gnu_linux	1		Springfield	102619	United States	84	https://zeonpbx.ru/	0	2139470759775961410	[2139470759775961410]
0	miui	1682389723932334944	2023-04-25	2023-04-25 05:29:19	2023-04-25 05:29:19	2	https://zeonpbx.ru/call-center		[]	[]	[]	0	ya_direct						ad	xiaomi	android_10	android	1		Barnaul	197	Russia	225	https://zeonpbx.ru/call-center	6	2154026572062130349	[2154026572062130349,2154028150542303234]
1	safari_mobile	1681399405218351860	2023-04-13	2023-04-13 18:23:25	2023-04-13 18:23:25	2	https://zeonpbx.ru/		[]	[]	[]	1	ya_undefined						direct	apple	ios14	ios_double	1		Richmond	21206	United States	84	https://zeonpbx.ru/	0	1894411232047792129	[1894411232047792129]
1	yandexsearch	1682355714939469670	2023-04-24	2023-04-24 20:02:32	2023-04-24 20:02:32	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	dzen.ru					ad	xiaomi	android_11	android	1	https://dzen.ru/a/ZDZ9iI5-7nJpFhZd	Krasnoyarsk	62	Russia	225	https://zeonpbx.ru/call-center	0	2145112277224259660	[2145112277224259660]
0	yandexsearch	1681388594292368310	2023-04-13	2023-04-13 15:23:14	2023-04-13 15:23:14	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_undefined	yandex.ru					ad	samsung	android_pie90	android	1	https://yandex.ru/games/play/201532?app-id=201532&is-united-page=1&is-app-page=1		0	Russia	225	https://zeonpbx.ru/call-center	16	1891577272121425984	[1891577272121425984,1891581484179128506]
1	yandex_browser	1686654765130469913	2023-06-13	2023-06-13 14:12:48	2023-06-13 14:12:48	1	https://zeonpbx.ru/		[]	[]	[]	1	ya_direct	yandex.ru	yandex_search	yandex			ad		windows10	windows	1	https://yandex.ru/	Samara	51	Russia	225	https://zeonpbx.ru/	0	3272073112603066527	[3272073112603066527]
0	yandexsearch	1687287639668850732	2023-06-20	2023-06-20 21:57:55	2023-06-20 21:57:55	2	https://zeonpbx.ru/call-center		[]	[]	[]	1	ya_direct	promodoc.ru					ad	xiaomi	android_11	android	1	https://promodoc.ru/		0	Russia	225	https://zeonpbx.ru/call-center	15	3437933469207363755	[3437933469207363755,3437937361471406212]
